,epoch,elapsed_time,MSE_f_train,MSE_f,RMSE_u,lr,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/L,config/N,config/activation,config/batch_size,config/lr,config/lr_scheduler,config/num_points,logdir,should_checkpoint
121,12.0,3.109318733215332,1209.3019125,1203.8756,0.176678784992444,0.0006256801015041,0.2339916229248047,False,,,12,d93af25d,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_19-03-47,1686845027,4.451050281524658,64306,ds28,192.168.3.128,2.640299081802368,0,7,0.0051391124725341,4,640,sigmoid,736,0.0011,ExponentialLR-0.95,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_d93af25d_122_L=4,N=640,activation=sigmoid,batch_size=736,lr=0.0011,lr_scheduler=ExponentialLR-0_95,num_points=10000_2023-06-15_18-51-02",
122,7.0,1.080465316772461,1209.3347,1203.891,0.1766885093765385,0.2457,0.7905714511871338,False,,,7,eaf4eb86,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-51-06,1686844266,1.7579989433288574,64306,ds28,192.168.3.128,1.7579989433288574,0,7,0.0051391124725341,2,128,atan,1696,0.2457,None,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_eaf4eb86_123_L=2,N=128,activation=atan,batch_size=1696,lr=0.2457,lr_scheduler=None,num_points=10000_2023-06-15_18-51-04",
123,8.0,1.0986502170562744,1209.304875,1203.9336,0.1767206323120354,0.0094,0.8575460910797119,False,,,8,f9bbfb62,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-51-08,1686844268,1.851083755493164,64306,ds28,192.168.3.128,1.851083755493164,0,8,0.0051391124725341,2,992,sigmoid,2176,0.0094,None,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_f9bbfb62_124_L=2,N=992,activation=sigmoid,batch_size=2176,lr=0.0094,lr_scheduler=None,num_points=10000_2023-06-15_18-51-06",
124,46.0,9.090816736221312,1186.027,1185.3202,0.1768278046851389,0.0286,1.049414873123169,False,,,49,7e18e72d,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_19-09-07,1686845347,16.951013565063477,64306,ds28,192.168.3.128,12.055610418319702,0,31,0.0051391124725341,2,352,tanh,10176,0.0286,None,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_7e18e72d_125_L=2,N=352,activation=tanh,batch_size=10176,lr=0.0286,lr_scheduler=None,num_points=10000_2023-06-15_18-51-08",
125,19.0,3.298509120941162,1209.36363125,1203.9458,0.1767305098043434,0.2981,1.6099786758422852,False,,,19,8b4f9c46,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_19-03-55,1686845035,5.37482500076294,64306,ds28,192.168.3.128,3.750429630279541,0,9,0.0051391124725341,2,96,atan,1056,0.2981,None,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_8b4f9c46_126_L=2,N=96,activation=atan,batch_size=1056,lr=0.2981,lr_scheduler=None,num_points=10000_2023-06-15_18-51-10",
126,20.0,3.025886058807373,1209.48218125,1203.8791,0.1767553219783106,0.000328125,0.1751577854156494,False,,,20,e15633d9,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_19-03-58,1686845038,4.351131916046143,64306,ds28,192.168.3.128,2.774343252182007,0,9,0.0051391124725341,2,160,tanh,1408,0.021,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_e15633d9_127_L=2,N=160,activation=tanh,batch_size=1408,lr=0.0210,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-15_18-51-12",
127,2.0,1.1652584075927734,1205.3872196875,1217.69304,0.1776836388779291,0.0033,0.9054577350616456,False,,,2,ccdca5e1,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-51-16,1686844276,1.5291099548339844,64306,ds28,192.168.3.128,1.5291099548339844,0,2,0.0051391124725341,4,96,sigmoid,1664,0.0033,ReduceLROnPlateau-0.5-2,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_ccdca5e1_128_L=4,N=96,activation=sigmoid,batch_size=1664,lr=0.0033,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-15_18-51-14",
128,22.0,3.12945294380188,1209.3137375,1203.8556,0.1766695955621502,0.0001671875,0.194596529006958,False,,,22,39df7d46,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_19-04-02,1686845042,4.685655832290649,64306,ds28,192.168.3.128,2.994199514389038,0,11,0.0051391124725341,2,96,sigmoid,3104,0.0107,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_39df7d46_129_L=2,N=96,activation=sigmoid,batch_size=3104,lr=0.0107,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-15_18-51-16",
129,1.0,9.907813310623167,74091077.26397562,2070538941.89056,0.177684302699426,0.0033,12.505351066589355,False,,,1,0a22803e,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-51-31,1686844291,12.505351066589355,64306,ds28,192.168.3.128,12.505351066589355,0,1,0.0051391124725341,4,1888,sin,160,0.0033,ExponentialLR-0.95,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_0a22803e_130_L=4,N=1888,activation=sin,batch_size=160,lr=0.0033,lr_scheduler=ExponentialLR-0_95,num_points=100000_2023-06-15_18-51-18",True
130,45.0,9.054136037826538,1207.5948,1202.6711,0.1768313080973997,0.0010467395472325,0.2636730670928955,False,,,48,9ec61050,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_19-09-19,1686845359,15.825472116470335,64306,ds28,192.168.3.128,11.054187774658203,0,29,0.0051391124725341,2,192,ELU,2016,0.01,ExponentialLR-0.95,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_9ec61050_131_L=2,N=192,activation=ELU,batch_size=2016,lr=0.0100,lr_scheduler=ExponentialLR-0_95,num_points=10000_2023-06-15_18-51-31",
131,18.0,3.071558952331543,1209.3013125,1203.9378,0.1767242759967133,0.00235,0.1728532314300537,False,,,18,618755b4,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_19-04-09,1686845049,4.140759706497192,64306,ds28,192.168.3.128,2.621640920639038,0,10,0.0051391124725341,2,64,atan,736,0.0235,ReduceLROnPlateau-0.1-10,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_618755b4_132_L=2,N=64,activation=atan,batch_size=736,lr=0.0235,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000_2023-06-15_18-51-33",
132,4.0,1.288804292678833,1209.2025375,1204.0022,0.1766993040251397,0.0471,1.9389550685882568,False,,,4,866b39e9,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-51-37,1686844297,2.2804393768310547,64306,ds28,192.168.3.128,2.2804393768310547,0,4,0.0051391124725341,2,192,atan,3168,0.0471,ReduceLROnPlateau-0.1-10,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_866b39e9_133_L=2,N=192,activation=atan,batch_size=3168,lr=0.0471,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000_2023-06-15_18-51-35",
133,1.0,2.7918851375579834,1205.33655125,1208.299758,0.176996114052395,0.0841,3.253696918487549,False,,,1,d1d17a5d,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-51-41,1686844301,3.253696918487549,64306,ds28,192.168.3.128,3.253696918487549,0,1,0.0051391124725341,2,96,atan,3008,0.08410000000000001,None,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_d1d17a5d_134_L=2,N=96,activation=atan,batch_size=3008,lr=0.0841,lr_scheduler=None,num_points=1000000_2023-06-15_18-51-38",True
134,1.0,58.4513463973999,1205.3510290703125,1208.16822,0.1769854329467309,0.0012,59.75463199615479,False,,,1,19cfa67b,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-52-41,1686844361,59.75463199615479,64306,ds28,192.168.3.128,59.75463199615479,0,1,0.0051391124725341,2,1408,tanh,96,0.0012000000000000001,ReduceLROnPlateau-0.1-10,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_19cfa67b_135_L=2,N=1408,activation=tanh,batch_size=96,lr=0.0012,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000000_2023-06-15_18-51-41",True
135,10.0,1.0120251178741455,1209.31575,1203.9793,0.176758809562105,0.0143,0.7366089820861816,False,,,10,ec4caa8f,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-52-43,1686844363,1.6883180141448977,64306,ds28,192.168.3.128,1.6883180141448977,0,10,0.0051391124725341,2,640,sigmoid,7456,0.0143,ReduceLROnPlateau-0.1-10,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_ec4caa8f_136_L=2,N=640,activation=sigmoid,batch_size=7456,lr=0.0143,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100_2023-06-15_18-52-41",
136,1.0,3.5742857456207275,2.1267455736259747e+17,1.96667331839672e+17,0.1776861507379303,0.0486,4.185074090957642,False,,,1,e043b20f,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-52-48,1686844368,4.185074090957642,64306,ds28,192.168.3.128,4.185074090957642,0,1,0.0051391124725341,4,608,sin,224,0.048600000000000004,ReduceLROnPlateau-0.1-10,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_e043b20f_137_L=4,N=608,activation=sin,batch_size=224,lr=0.0486,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100000_2023-06-15_18-52-43",True
137,17.0,3.082078456878662,1209.3137375,1203.8773,0.1766797609095027,0.022,0.167433500289917,False,,,17,222ebb27,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_19-04-12,1686845052,4.210498809814453,64306,ds28,192.168.3.128,2.659308910369873,0,10,0.0051391124725341,2,160,tanh,576,0.022,None,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_222ebb27_138_L=2,N=160,activation=tanh,batch_size=576,lr=0.0220,lr_scheduler=None,num_points=10000_2023-06-15_18-52-48",
138,1.0,2.0600948333740234,1205.356084,1208.299548,0.1769959431846069,0.0058,2.514573574066162,False,,,1,54cfe4f2,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-52-52,1686844372,2.514573574066162,64306,ds28,192.168.3.128,2.514573574066162,0,1,0.0051391124725341,2,128,sigmoid,3456,0.0058000000000000005,ReduceLROnPlateau-0.1-10,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_54cfe4f2_139_L=2,N=128,activation=sigmoid,batch_size=3456,lr=0.0058,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100_2023-06-15_18-52-50",True
139,2.0,1.7389044761657717,110897978.90816,5206849460.6336,0.1776826890850323,0.0511,1.5915939807891846,False,,,2,d44ae15d,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-52-55,1686844375,2.47469425201416,64306,ds28,192.168.3.128,2.47469425201416,0,2,0.0051391124725341,4,96,sin,928,0.051100000000000007,ReduceLROnPlateau-0.1-10,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_d44ae15d_140_L=4,N=96,activation=sin,batch_size=928,lr=0.0511,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100000_2023-06-15_18-52-53",
140,6.0,1.028601884841919,1209.7798,1204.0628,0.1769280128428385,0.3611,0.7274560928344727,False,,,6,1cbc0870,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-52-57,1686844377,1.6214725971221924,64306,ds28,192.168.3.128,1.6214725971221924,0,6,0.0051391124725341,3,704,atan,18240,0.36110000000000003,None,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_1cbc0870_141_L=3,N=704,activation=atan,batch_size=18240,lr=0.3611,lr_scheduler=None,num_points=10000_2023-06-15_18-52-56",
141,49.0,9.127582788467407,1185.95424375,1185.0203,0.1757579498446478,0.0010742456382122,0.165837287902832,False,,,53,96955254,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_19-09-30,1686845370,14.8587327003479,64306,ds28,192.168.3.128,10.701492309570312,0,33,0.0051391124725341,2,96,tanh,960,0.0126,ExponentialLR-0.95,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_96955254_142_L=2,N=96,activation=tanh,batch_size=960,lr=0.0126,lr_scheduler=ExponentialLR-0_95,num_points=10000_2023-06-15_18-52-58",
142,10.0,3.153674364089966,1209.5652125,1203.8278,0.1766470345199361,0.016,0.1826326847076416,False,,,10,4ed1a78f,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_19-04-19,1686845059,4.300975561141968,64306,ds28,192.168.3.128,2.848177433013916,0,6,0.0051391124725341,2,96,ELU,480,0.016,None,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_4ed1a78f_143_L=2,N=96,activation=ELU,batch_size=480,lr=0.0160,lr_scheduler=None,num_points=10000_2023-06-15_18-53-00",
143,1.0,18.895344257354736,1205.355356,1208.287629,0.1769951503110821,0.0005,20.073452472686768,False,,,1,97b90cef,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-53-21,1686844401,20.073452472686768,64306,ds28,192.168.3.128,20.073452472686768,0,1,0.0051391124725341,2,1568,tanh,7104,0.0005,None,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_97b90cef_144_L=2,N=1568,activation=tanh,batch_size=7104,lr=0.0005,lr_scheduler=None,num_points=1000000_2023-06-15_18-53-01",True
144,5.0,1.0268924236297607,1205.385835,1217.69111,0.1776829690425983,0.0017919137499999,0.5566086769104004,False,,,5,1bed7bfa,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-53-23,1686844403,1.406245231628418,64306,ds28,192.168.3.128,1.406245231628418,0,5,0.0051391124725341,2,128,ELU,12000,0.0022,ExponentialLR-0.95,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_1bed7bfa_145_L=2,N=128,activation=ELU,batch_size=12000,lr=0.0022,lr_scheduler=ExponentialLR-0_95,num_points=100000_2023-06-15_18-53-22",
145,1.0,2.97268295288086,656139.620871875,5718459.22816,0.177707489381361,0.0617,4.354736566543579,False,,,1,800c7fa4,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-53-28,1686844408,4.354736566543579,64306,ds28,192.168.3.128,4.354736566543579,0,1,0.0051391124725341,2,1824,sin,768,0.061700000000000005,None,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_800c7fa4_146_L=2,N=1824,activation=sin,batch_size=768,lr=0.0617,lr_scheduler=None,num_points=100000_2023-06-15_18-53-24",True
146,1.0,17.56427788734436,1205.3641775,1208.299499,0.1769960042211515,0.008,18.860024452209476,False,,,1,7c92359b,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-53-47,1686844427,18.860024452209476,64306,ds28,192.168.3.128,18.860024452209476,0,1,0.0051391124725341,2,1504,tanh,2144,0.008,None,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_7c92359b_147_L=2,N=1504,activation=tanh,batch_size=2144,lr=0.0080,lr_scheduler=None,num_points=1000000_2023-06-15_18-53-28",True
147,1.0,3.943547964096069,1205.3562955,1208.299469,0.1769959197355333,0.0016,5.664248943328857,False,,,1,f095d243,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-53-53,1686844433,5.664248943328857,64306,ds28,192.168.3.128,5.664248943328857,0,1,0.0051391124725341,2,416,sin,4928,0.0016,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_f095d243_148_L=2,N=416,activation=sin,batch_size=4928,lr=0.0016,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-15_18-53-48",True
148,8.0,3.3233206272125244,1209.31983515625,1203.858,0.1766702692396293,0.0307,3.386646270751953,False,,,8,3bb48786,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_19-04-23,1686845063,5.464104652404785,64306,ds28,192.168.3.128,3.965830087661743,0,4,0.0051391124725341,2,64,tanh,320,0.0307,ReduceLROnPlateau-0.1-10,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_3bb48786_149_L=2,N=64,activation=tanh,batch_size=320,lr=0.0307,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000_2023-06-15_18-53-54",
149,17.0,3.0574448108673096,1209.38989375,1203.8476,0.1766950207874963,0.00584,0.1706373691558838,False,,,17,e73ccebc,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_19-04-27,1686845067,4.4540534019470215,64306,ds28,192.168.3.128,2.634526014328003,0,10,0.0051391124725341,2,64,atan,704,0.05840000000000001,ReduceLROnPlateau-0.1-10,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_e73ccebc_150_L=2,N=64,activation=atan,batch_size=704,lr=0.0584,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000_2023-06-15_18-53-56",
150,1.0,3.463816404342652,1205.3557836328123,1208.299585,0.1769959624093965,0.0003,4.1014626026153564,False,,,1,d38fcc43,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-54-02,1686844442,4.1014626026153564,64306,ds28,192.168.3.128,4.1014626026153564,0,1,0.0051391124725341,2,96,atan,2304,0.00030000000000000003,ReduceLROnPlateau-0.5-2,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_d38fcc43_151_L=2,N=96,activation=atan,batch_size=2304,lr=0.0003,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=1000000_2023-06-15_18-53-58",True
151,9.0,1.1296043395996094,1209.3024625,1203.9056,0.1766989240647067,0.0207,0.7175986766815186,False,,,9,fe1fb16c,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-54-04,1686844444,1.6349456310272217,64306,ds28,192.168.3.128,1.6349456310272217,0,9,0.0051391124725341,2,224,sigmoid,1152,0.0207,ReduceLROnPlateau-0.1-10,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_fe1fb16c_152_L=2,N=224,activation=sigmoid,batch_size=1152,lr=0.0207,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100_2023-06-15_18-54-02",
152,19.0,3.0337958335876465,1209.2932,1203.874,0.1766818077268868,0.00044,0.2070064544677734,False,,,19,bd00b17a,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_19-04-30,1686845070,4.397691249847412,64306,ds28,192.168.3.128,2.753863573074341,0,9,0.0051391124725341,2,96,ELU,3680,0.0044,ReduceLROnPlateau-0.1-10,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_bd00b17a_153_L=2,N=96,activation=ELU,batch_size=3680,lr=0.0044,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000_2023-06-15_18-54-04",
153,10.0,1.0736706256866455,1209.6995342773437,1204.6149,0.1773756080278294,0.0736,0.8863639831542969,False,,,10,97c2211a,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-54-08,1686844448,1.8515863418579104,64306,ds28,192.168.3.128,1.8515863418579104,0,10,0.0051391124725341,2,128,sigmoid,1248,0.07360000000000001,ReduceLROnPlateau-0.1-10,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_97c2211a_154_L=2,N=128,activation=sigmoid,batch_size=1248,lr=0.0736,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100_2023-06-15_18-54-06",
154,1.0,33.59548306465149,1205.358538375,1208.299548,0.1769959403396827,0.0014,34.11813020706177,False,,,1,3fda5c5a,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-54-43,1686844483,34.11813020706177,64306,ds28,192.168.3.128,34.11813020706177,0,1,0.0051391124725341,1,608,sin,128,0.0014000000000000002,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_3fda5c5a_155_L=1,N=608,activation=sin,batch_size=128,lr=0.0014,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-15_18-54-09",True
155,17.0,3.1685025691986084,1209.28034375,1203.8486,0.1766805813665759,0.0031689120142927,1.2691195011138916,False,,,17,bcedfc2c,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_19-04-34,1686845074,5.062649250030518,64306,ds28,192.168.3.128,3.5583064556121826,0,9,0.0051391124725341,2,64,ELU,928,0.007200000000000001,ExponentialLR-0.95,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_bcedfc2c_156_L=2,N=64,activation=ELU,batch_size=928,lr=0.0072,lr_scheduler=ExponentialLR-0_95,num_points=10000_2023-06-15_18-54-43",
156,7.0,1.0884835720062256,1209.31215,1203.9702,0.1767520415149072,0.0543,0.8005499839782715,False,,,7,df27f7d0,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-54-47,1686844487,1.768754243850708,64306,ds28,192.168.3.128,1.768754243850708,0,7,0.0051391124725341,2,192,atan,3872,0.05430000000000001,ReduceLROnPlateau-0.1-10,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_df27f7d0_157_L=2,N=192,activation=atan,batch_size=3872,lr=0.0543,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000_2023-06-15_18-54-45",
157,1.0,9.624556064605711,1205.5339210625,1208.358539,0.1770645146442149,0.2788,10.09245538711548,False,,,1,c58b9090,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-54-57,1686844497,10.09245538711548,64306,ds28,192.168.3.128,10.09245538711548,0,1,0.0051391124725341,4,256,tanh,800,0.2788,ReduceLROnPlateau-0.5-2,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_c58b9090_158_L=4,N=256,activation=tanh,batch_size=800,lr=0.2788,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=1000000_2023-06-15_18-54-47",True
158,9.0,1.0346827507019043,1209.2937,1203.879,0.1766854694844856,0.00075,0.7099955081939697,False,,,9,e95d3712,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-54-59,1686844499,1.6327238082885742,64306,ds28,192.168.3.128,1.6327238082885742,0,9,0.0051391124725341,2,288,ELU,3808,0.003,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_e95d3712_159_L=2,N=288,activation=ELU,batch_size=3808,lr=0.0030,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-15_18-54-58",
159,7.0,1.0722193717956543,1209.35120625,1204.0424,0.1767706443892012,0.061,0.807682991027832,False,,,7,046e6efd,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-55-02,1686844502,1.852107048034668,64306,ds28,192.168.3.128,1.852107048034668,0,7,0.0051391124725341,1,1760,atan,3040,0.061000000000000006,ReduceLROnPlateau-0.1-10,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_046e6efd_160_L=1,N=1760,activation=atan,batch_size=3040,lr=0.0610,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000_2023-06-15_18-55-00",
160,20.0,3.1690449714660645,1209.29735,1203.899,0.1766941744903553,0.0072,0.2967147827148437,False,,,20,2a32e093,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_19-04-39,1686845079,5.085000038146973,64306,ds28,192.168.3.128,3.278268337249756,0,11,0.0051391124725341,2,64,sigmoid,2912,0.007200000000000001,None,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_2a32e093_161_L=2,N=64,activation=sigmoid,batch_size=2912,lr=0.0072,lr_scheduler=None,num_points=10000_2023-06-15_18-55-02",
161,1.0,3.9235334396362314,1205.369541,1208.299646,0.1769962218145379,0.1273999999999999,4.488356590270996,False,,,1,c626ce9a,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-55-09,1686844509,4.488356590270996,64306,ds28,192.168.3.128,4.488356590270996,0,1,0.0051391124725341,2,256,atan,3776,0.12739999999999999,None,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_c626ce9a_162_L=2,N=256,activation=atan,batch_size=3776,lr=0.1274,lr_scheduler=None,num_points=1000000_2023-06-15_18-55-05",True
162,6.0,1.0944998264312744,1209.296425,1203.922,0.1767114968670686,0.0334273364999999,0.9408223628997804,False,,,6,e8129eaf,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-55-11,1686844511,1.9189436435699463,64306,ds28,192.168.3.128,1.9189436435699463,0,6,0.0051391124725341,2,64,sigmoid,4224,0.0432,ExponentialLR-0.95,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_e8129eaf_163_L=2,N=64,activation=sigmoid,batch_size=4224,lr=0.0432,lr_scheduler=ExponentialLR-0_95,num_points=10000_2023-06-15_18-55-10",
163,8.0,1.1109027862548828,1366.061,1294.4791,0.1765505907211425,0.020025,0.8719990253448486,False,,,8,d23e9667,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_18-55-14,1686844514,1.9113848209381104,64306,ds28,192.168.3.128,1.9113848209381104,0,8,0.0051391124725341,2,416,sin,3712,0.0801,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_d23e9667_164_L=2,N=416,activation=sin,batch_size=3712,lr=0.0801,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-15_18-55-12",
