,epoch,elapsed_time,MSE_f_train,MSE_f,RMSE_u,lr,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/L,config/N,config/activation,config/batch_size,config/lr,config/lr_scheduler,config/num_points,logdir
225,34.0,4.010887145996094,0.6594238836050034,0.682546826171875,0.0045565713222317,0.0132,0.1143867969512939,True,,,34,d56a9_00225,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-56-12,1684925772,4.013166427612305,1183,ds28,192.168.3.128,4.013166427612305,0,34,0.0074975490570068,1,352,tanh,384,0.0132,ReduceLROnPlateau-0.1-10,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00225_225_L=1,N=352,activation=tanh,batch_size=384,lr=0.0132,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000_2023-05-24_13-56-08"
226,96.0,4.021330118179321,4.866841748046875,5.0055046875,0.0055347169689673,0.0003443142651921,0.0410521030426025,True,,,96,d56a9_00226,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-56-16,1684925776,4.032257795333862,1183,ds28,192.168.3.128,4.032257795333862,0,96,0.0074975490570068,1,608,atan,1760,0.045000000000000005,ExponentialLR-0.95,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00226_226_L=1,N=608,activation=atan,batch_size=1760,lr=0.0450,lr_scheduler=ExponentialLR-0_95,num_points=10000_2023-05-24_13-56-12"
227,234.0,4.000265121459961,275.1736328125,267.2263671875,0.4386238486274051,1.0320958100199273e-08,0.0140719413757324,True,,,234,d56a9_00227,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-56-20,1684925780,4.020502805709839,1183,ds28,192.168.3.128,4.020502805709839,0,234,0.0074975490570068,4,1344,ELU,10144,0.0016,ExponentialLR-0.95,100,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00227_227_L=4,N=1344,activation=ELU,batch_size=10144,lr=0.0016,lr_scheduler=ExponentialLR-0_95,num_points=100_2023-05-24_13-56-16"
228,22.0,1.0093119144439695,1054.5846,1261.6554,0.8860224551418688,0.1679309379226694,0.0439124107360839,True,,,22,d56a9_00228,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-56-21,1684925781,1.030599594116211,1183,ds28,192.168.3.128,1.030599594116211,0,22,0.0074975490570068,1,1472,atan,17664,0.49310000000000004,ExponentialLR-0.95,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00228_228_L=1,N=1472,activation=atan,batch_size=17664,lr=0.4931,lr_scheduler=ExponentialLR-0_95,num_points=10000_2023-05-24_13-56-20"
229,7.0,4.265249967575073,3.783704944610596,3.72108125,0.0043383749563084,0.0002,0.5992257595062256,True,,,7,d56a9_00229,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-56-25,1684925785,4.2837464809417725,1183,ds28,192.168.3.128,4.2837464809417725,0,7,0.0074975490570068,3,960,atan,128,0.0002,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00229_229_L=3,N=960,activation=atan,batch_size=128,lr=0.0002,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-05-24_13-56-21"
230,38.0,1.001298189163208,523.1142999267578,485.605390625,0.2793012797401794,0.0019036062264199,0.0256013870239257,True,,,38,d56a9_00230,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-56-26,1684925786,1.0353682041168213,1183,ds28,192.168.3.128,1.0353682041168213,0,38,0.0074975490570068,4,1952,ELU,96,0.012700000000000001,ExponentialLR-0.95,100,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00230_230_L=4,N=1952,activation=ELU,batch_size=96,lr=0.0127,lr_scheduler=ExponentialLR-0_95,num_points=100_2023-05-24_13-56-25"
231,75.0,1.0090031623840332,3445.601875,3239.4475,2.101483647451917,2.03704833984375e-07,0.0115113258361816,True,,,75,d56a9_00231,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-56-27,1684925787,1.0388333797454834,1183,ds28,192.168.3.128,1.0388333797454834,0,75,0.0074975490570068,2,1664,tanh,2880,0.8544,ReduceLROnPlateau-0.5-2,100,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00231_231_L=2,N=1664,activation=tanh,batch_size=2880,lr=0.8544,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=100_2023-05-24_13-56-26"
232,4.0,1.0719759464263916,751.3663109375,344.437775,0.3847956603124735,0.0035,0.2482590675354004,True,,,4,d56a9_00232,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-56-29,1684925789,1.0891752243041992,1183,ds28,192.168.3.128,1.0891752243041992,0,4,0.0074975490570068,3,1248,sigmoid,320,0.0035,None,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00232_232_L=3,N=1248,activation=sigmoid,batch_size=320,lr=0.0035,lr_scheduler=None,num_points=10000_2023-05-24_13-56-27"
233,77.0,1.0031638145446775,1130.67109375,994.607890625,0.4095172198241724,0.0005,0.0136022567749023,True,,,77,d56a9_00233,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-56-30,1684925790,1.0049853324890137,1183,ds28,192.168.3.128,1.0049853324890137,0,77,0.0074975490570068,2,288,tanh,5376,0.0005,None,100,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00233_233_L=2,N=288,activation=tanh,batch_size=5376,lr=0.0005,lr_scheduler=None,num_points=100_2023-05-24_13-56-29"
234,45.0,1.0166215896606443,795.46225,746.2715625,0.3448657540343257,0.0003,0.0193266868591308,True,,,45,d56a9_00234,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-56-31,1684925791,1.0390524864196775,1183,ds28,192.168.3.128,1.0390524864196775,0,45,0.0074975490570068,2,1568,ELU,3456,0.00030000000000000003,None,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00234_234_L=2,N=1568,activation=ELU,batch_size=3456,lr=0.0003,lr_scheduler=None,num_points=1000_2023-05-24_13-56-30"
235,150.0,4.026925086975098,4.594354370117188,4.74727099609375,0.006419623650894,0.0065,0.0281524658203125,True,,,150,d56a9_00235,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-56-35,1684925795,4.027951955795288,1183,ds28,192.168.3.128,4.027951955795288,0,150,0.0074975490570068,4,64,atan,640,0.006500000000000001,None,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00235_235_L=4,N=64,activation=atan,batch_size=640,lr=0.0065,lr_scheduler=None,num_points=1000_2023-05-24_13-56-31"
236,136.0,4.01667070388794,0.5626840972900391,0.55890673828125,0.0011094454512926,0.000108,0.0282826423645019,True,,,136,d56a9_00236,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-56-39,1684925799,4.0179123878479,1183,ds28,192.168.3.128,4.0179123878479,0,136,0.0074975490570068,4,160,tanh,448,0.0108,ReduceLROnPlateau-0.1-10,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00236_236_L=4,N=160,activation=tanh,batch_size=448,lr=0.0108,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000_2023-05-24_13-56-35"
237,36.0,1.0089163780212402,742.0495,706.7564,0.3544114771239604,0.0024912507598141,0.0258944034576416,True,,,36,d56a9_00237,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-56-40,1684925800,1.010026454925537,1183,ds28,192.168.3.128,1.010026454925537,0,36,0.0074975490570068,4,128,ELU,7104,0.015000000000000001,ExponentialLR-0.95,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00237_237_L=4,N=128,activation=ELU,batch_size=7104,lr=0.0150,lr_scheduler=ExponentialLR-0_95,num_points=10000_2023-05-24_13-56-39"
238,820.0,16.01070237159729,0.0653908767700195,0.0660063171386718,0.0003890970828433,0.001082,0.0163757801055908,True,,,820,d56a9_00238,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-56-56,1684925816,16.012322902679443,1183,ds28,192.168.3.128,16.012322902679443,0,820,0.0074975490570068,2,224,sin,704,0.1082,ReduceLROnPlateau-0.1-10,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00238_238_L=2,N=224,activation=sin,batch_size=704,lr=0.1082,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000_2023-05-24_13-56-40"
239,61.0,1.0112783908843994,1560.9740625,1393.56875,0.4781477181017679,1.3820939696085584e-05,0.0146312713623046,True,,,61,d56a9_00239,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-56-57,1684925817,1.0292069911956787,1183,ds28,192.168.3.128,1.0292069911956787,0,61,0.0074975490570068,4,992,sigmoid,320,0.00030000000000000003,ExponentialLR-0.95,100,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00239_239_L=4,N=992,activation=sigmoid,batch_size=320,lr=0.0003,lr_scheduler=ExponentialLR-0_95,num_points=100_2023-05-24_13-56-56"
240,40.0,1.0145304203033447,190872813.568,144951345.152,0.5731022840884022,0.0361727901742195,0.0230484008789062,True,,,40,d56a9_00240,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-56-58,1684925818,1.0979249477386477,1183,ds28,192.168.3.128,1.0979249477386477,0,40,0.0074975490570068,2,1952,sin,1344,0.2674,ExponentialLR-0.95,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00240_240_L=2,N=1952,activation=sin,batch_size=1344,lr=0.2674,lr_scheduler=ExponentialLR-0_95,num_points=1000_2023-05-24_13-56-57"
241,63.0,1.0042717456817627,699.41421875,603.060234375,0.3092389048233544,0.0002,0.0150272846221923,True,,,63,d56a9_00241,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-56-59,1684925819,1.0167248249053955,1183,ds28,192.168.3.128,1.0167248249053955,0,63,0.0074975490570068,3,704,ELU,21376,0.0002,ReduceLROnPlateau-0.5-2,100,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00241_241_L=3,N=704,activation=ELU,batch_size=21376,lr=0.0002,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=100_2023-05-24_13-56-58"
242,78.0,1.0061933994293213,1500.365125,1459.3185,0.4899701105460573,2.6967807714266257e-05,0.0105314254760742,True,,,78,d56a9_00242,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-57-00,1684925820,1.0251176357269287,1183,ds28,192.168.3.128,1.0251176357269287,0,78,0.0074975490570068,1,1376,tanh,8800,0.0014,ExponentialLR-0.95,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00242_242_L=1,N=1376,activation=tanh,batch_size=8800,lr=0.0014,lr_scheduler=ExponentialLR-0_95,num_points=1000_2023-05-24_13-56-59"
243,286.0,4.006936311721802,1.407836181640625,1.48003466796875,0.014617060817249,0.00066,0.0116639137268066,True,,,286,d56a9_00243,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-57-04,1684925824,4.008284091949463,1183,ds28,192.168.3.128,4.008284091949463,0,286,0.0074975490570068,2,192,tanh,8672,0.0066,ReduceLROnPlateau-0.1-10,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00243_243_L=2,N=192,activation=tanh,batch_size=8672,lr=0.0066,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100_2023-05-24_13-57-00"
244,9.0,1.0183987617492676,1503.877703125,1489.4118,0.4950975479955945,0.0007,0.106417179107666,True,,,9,d56a9_00244,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-57-05,1684925825,1.0388925075531006,1183,ds28,192.168.3.128,1.0388925075531006,0,9,0.0074975490570068,1,1408,sigmoid,448,0.0007,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00244_244_L=1,N=1408,activation=sigmoid,batch_size=448,lr=0.0007,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=1_2023-05-24_13-57-04"
245,3.0,1.106020450592041,1965.7644,5200.5984,3.106814083591099,0.0032,0.3752765655517578,True,,,3,d56a9_00245,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-57-06,1684925826,1.1351420879364014,1183,ds28,192.168.3.128,1.1351420879364014,0,3,0.0074975490570068,4,1920,ELU,12864,0.0032,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00245_245_L=4,N=1920,activation=ELU,batch_size=12864,lr=0.0032,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=100_2023-05-24_13-57-05"
246,65.0,1.0038635730743408,87372390.4,3080733982.72,0.4814186890458218,1.704216003417969e-07,0.0140895843505859,True,,,65,d56a9_00246,199d8e46c2a24cb8921bdb3870a4981d,2023-05-24_13-57-07,1684925827,1.0059046745300293,1183,ds28,192.168.3.128,1.0059046745300293,0,65,0.0074975490570068,4,128,sin,6752,0.3574,ReduceLROnPlateau-0.5-2,100,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,RandomSearch+ASHAScheduler/trainable_d56a9_00246_246_L=4,N=128,activation=sin,batch_size=6752,lr=0.3574,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=100_2023-05-24_13-57-06"
