,epoch,elapsed_time,MSE_f_train,MSE_f,RMSE_u,lr,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/L,config/N,config/activation,config/batch_size,config/lr,config/lr_scheduler,config/num_points,logdir
416,263.384,30.02350902557373,0.0085135176777839,0.00869722366333,0.0005829042361855,9.609375e-05,3.017979145050049,True,,,264,c9a565a7,e397f6abfd6b4ca2bc01cfd9f4d9c4c0,2023-06-16_13-58-54,1686913134,33.14658737182617,95275,ds28,192.168.3.128,33.14658737182617,0,264,0.0081017017364501,2,1088,sin,768,0.0123,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,bounds=[0, 2],HyperOptSearch+ASHAScheduler/trainable_c9a565a7_417_L=2,N=1088,activation=sin,batch_size=768,lr=0.0123,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-16_13-58-20"
417,299.896,30.020670175552368,0.0051379352807998,0.0051422733306884,0.0001992539335017,0.0002875,7.412512302398682,True,,,300,4f49172b,e397f6abfd6b4ca2bc01cfd9f4d9c4c0,2023-06-16_13-59-31,1686913171,37.52701377868652,95275,ds28,192.168.3.128,37.52701377868652,0,300,0.0081017017364501,2,992,sin,896,0.0184,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,bounds=[0, 2],HyperOptSearch+ASHAScheduler/trainable_4f49172b_418_L=2,N=992,activation=sin,batch_size=896,lr=0.0184,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-16_13-58-54"
418,7.0,1.115901231765747,859.0953234375,426.2347,0.3292778297428423,0.0134,0.1487700939178466,True,,,7,4b473832,e397f6abfd6b4ca2bc01cfd9f4d9c4c0,2023-06-16_13-59-32,1686913172,1.2271347045898438,95275,ds28,192.168.3.128,1.2271347045898438,0,7,0.0081017017364501,2,1344,sin,480,0.0134,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,bounds=[0, 2],HyperOptSearch+ASHAScheduler/trainable_4b473832_419_L=2,N=1344,activation=sin,batch_size=480,lr=0.0134,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-16_13-59-31"
419,6.0,1.1082310676574707,8019.40415,3022.1528,0.5330945459502235,0.0258,0.1848621368408203,True,,,6,5ad9eda7,e397f6abfd6b4ca2bc01cfd9f4d9c4c0,2023-06-16_13-59-34,1686913174,1.221510648727417,95275,ds28,192.168.3.128,1.221510648727417,0,6,0.0081017017364501,2,1888,sin,960,0.0258,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,bounds=[0, 2],HyperOptSearch+ASHAScheduler/trainable_5ad9eda7_420_L=2,N=1888,activation=sin,batch_size=960,lr=0.0258,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-16_13-59-32"
420,175.3456,30.030355215072632,0.0019922146435689,0.0019884437561035,0.0001583987251307,0.000271875,8.58548641204834,True,,,176,1804b06d,e397f6abfd6b4ca2bc01cfd9f4d9c4c0,2023-06-16_14-00-12,1686913212,38.64558553695679,95275,ds28,192.168.3.128,38.64558553695679,0,176,0.0081017017364501,2,1600,sin,576,0.008700000000000001,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,bounds=[0, 2],HyperOptSearch+ASHAScheduler/trainable_1804b06d_421_L=2,N=1600,activation=sin,batch_size=576,lr=0.0087,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-16_13-59-34"
421,10.0,1.0308279991149902,4768.62475,5098.7148,0.957773755333821,0.0586,0.0864768028259277,True,,,10,a61b43a4,e397f6abfd6b4ca2bc01cfd9f4d9c4c0,2023-06-16_14-00-13,1686913213,1.189602613449097,95275,ds28,192.168.3.128,1.189602613449097,0,10,0.0081017017364501,2,1152,sin,1312,0.058600000000000006,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,bounds=[0, 2],HyperOptSearch+ASHAScheduler/trainable_a61b43a4_422_L=2,N=1152,activation=sin,batch_size=1312,lr=0.0586,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-16_14-00-12"
422,115.0,16.078170776367188,0.0219441535472869,0.0225217620849609,0.0003321733240891,1.697540283203125e-08,0.1333441734313964,True,,,115,a787c807,e397f6abfd6b4ca2bc01cfd9f4d9c4c0,2023-06-16_14-00-30,1686913230,16.257749319076538,95275,ds28,192.168.3.128,16.257749319076538,0,115,0.0081017017364501,2,1248,sin,576,0.0089,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,bounds=[0, 2],HyperOptSearch+ASHAScheduler/trainable_a787c807_423_L=2,N=1248,activation=sin,batch_size=576,lr=0.0089,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-16_14-00-14"
423,7.0,1.063503980636597,445.89896796875,303.757225,0.2934313119189108,0.0174,0.1409006118774414,True,,,7,0058b206,e397f6abfd6b4ca2bc01cfd9f4d9c4c0,2023-06-16_14-00-31,1686913231,1.1678075790405271,95275,ds28,192.168.3.128,1.1678075790405271,0,7,0.0081017017364501,2,1472,sin,704,0.017400000000000002,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,bounds=[0, 2],HyperOptSearch+ASHAScheduler/trainable_0058b206_424_L=2,N=1472,activation=sin,batch_size=704,lr=0.0174,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-16_14-00-30"
424,34.0,4.070833444595337,0.2848283813476562,0.282309326171875,0.0048404377718254,0.01945,0.111828327178955,True,,,34,c09d29a4,e397f6abfd6b4ca2bc01cfd9f4d9c4c0,2023-06-16_14-00-35,1686913235,4.17611026763916,95275,ds28,192.168.3.128,4.17611026763916,0,34,0.0081017017364501,2,1088,sin,640,0.038900000000000004,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,bounds=[0, 2],HyperOptSearch+ASHAScheduler/trainable_c09d29a4_425_L=2,N=1088,activation=sin,batch_size=640,lr=0.0389,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-16_14-00-31"
425,6.0,1.0137300491333008,1458.4491625,1413.679,0.4991501322169388,0.0106,0.1587700843811035,True,,,6,3b4bc40f,e397f6abfd6b4ca2bc01cfd9f4d9c4c0,2023-06-16_14-00-36,1686913236,1.122203350067139,95275,ds28,192.168.3.128,1.122203350067139,0,6,0.0081017017364501,2,1536,atan,1120,0.0106,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,bounds=[0, 2],HyperOptSearch+ASHAScheduler/trainable_3b4bc40f_426_L=2,N=1536,activation=atan,batch_size=1120,lr=0.0106,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-16_14-00-35"
