,elapsed_time,MSE_f_train,MSE_f,RMSE_u,lr,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/L,config/N,config/activation,config/batch_size,config/lr,config/lr_scheduler,config/num_points,logdir
66,300.0095052719116,1210.7117999898976,1203.8823,0.1766828440810768,0.1,1.4209225177764893,False,,,318,93475_00066,78fa31bc357a439f941584a8d54f8660,2023-05-19_09-30-50,1684477850,300.56054306030273,43649,ds28,192.168.3.128,300.56054306030273,0,318,0.0072991847991943,3,64,ELU,64,0.1,None,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,RandomSearch/trainable_93475_00066_66_L=3,N=64,activation=ELU,batch_size=64,lr=0.1000,lr_scheduler=None,num_points=10000_2023-05-19_09-25-49"
67,300.3641023635864,1175.6518659920528,1178.253614,0.1737079399301465,1.0234993818468096e-05,1.800306797027588,False,,,225,93475_00067,78fa31bc357a439f941584a8d54f8660,2023-05-19_09-35-51,1684478151,300.89725041389465,43649,ds28,192.168.3.128,300.89725041389465,0,225,0.0072991847991943,1,256,ELU,16384,1.0,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,RandomSearch/trainable_93475_00067_67_L=1,N=256,activation=ELU,batch_size=16384,lr=1,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-05-19_09-30-50"
68,304.33364176750183,1205.3042907714844,1208.299555,0.1769959452536426,3.125e-05,6.311978816986084,False,,,19,93475_00068,78fa31bc357a439f941584a8d54f8660,2023-05-19_09-40-56,1684478456,304.94130778312683,43649,ds28,192.168.3.128,304.94130778312683,0,19,0.0072991847991943,3,1024,sigmoid,32768,0.001,ReduceLROnPlateau-0.5-2,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,RandomSearch/trainable_93475_00068_68_L=3,N=1024,activation=sigmoid,batch_size=32768,lr=0.0010,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=_2023-05-19_09-35-51"
69,304.3512451648712,1205.61443094049,1208.326824,0.1770255086158025,0.01,91.45215463638306,False,,,3,93475_00069,78fa31bc357a439f941584a8d54f8660,2023-05-19_09-46-01,1684478761,305.0618407726288,43649,ds28,192.168.3.128,305.0618407726288,0,3,0.0072991847991943,3,1024,ELU,64,0.01,None,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,RandomSearch/trainable_93475_00069_69_L=3,N=1024,activation=ELU,batch_size=64,lr=0.0100,lr_scheduler=None,num_points=1000000_2023-05-19_09-40-56"
70,300.0619628429413,1205.947126116071,1217.69385,0.1776842503151548,1.0000000000000004e-08,0.6921682357788086,False,,,1070,93475_00070,78fa31bc357a439f941584a8d54f8660,2023-05-19_09-51-02,1684479062,300.5317373275757,43649,ds28,192.168.3.128,300.5317373275757,0,1070,0.0072991847991943,4,128,sigmoid,4096,1.0,ReduceLROnPlateau-0.1-10,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,RandomSearch/trainable_93475_00070_70_L=4,N=128,activation=sigmoid,batch_size=4096,lr=1,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100000_2023-05-19_09-46-01"
71,300.6656873226166,1205.3381984866985,1208.301207,0.1769982049710908,0.0094468244137737,5.058239221572876,False,,,47,93475_00071,78fa31bc357a439f941584a8d54f8660,2023-05-19_09-56-03,1684479363,301.19003105163574,43649,ds28,192.168.3.128,301.19003105163574,0,47,0.0072991847991943,3,256,tanh,1024,0.1,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,RandomSearch/trainable_93475_00071_71_L=3,N=256,activation=tanh,batch_size=1024,lr=0.1000,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-05-19_09-51-02"
72,300.0513925552368,1206.452033464299,1217.69124,0.1776825259193763,3.927800048813477e-07,1.0383896827697754,False,,,109,93475_00072,78fa31bc357a439f941584a8d54f8660,2023-05-19_10-01-03,1684479663,300.4405105113983,43649,ds28,192.168.3.128,300.4405105113983,0,109,0.0072991847991943,3,64,atan,256,0.0001,ExponentialLR-0.95,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,RandomSearch/trainable_93475_00072_72_L=3,N=64,activation=atan,batch_size=256,lr=0.0001,lr_scheduler=ExponentialLR-0_95,num_points=100000_2023-05-19_09-56-03"
73,300.0377533435821,0.2191957831382751,0.2188135327148437,0.0009217745637331,0.0009765625,0.6436479091644287,False,,,1151,93475_00073,78fa31bc357a439f941584a8d54f8660,2023-05-19_10-06-04,1684479964,300.6143481731415,43649,ds28,192.168.3.128,300.6143481731415,0,1151,0.0072991847991943,1,256,sin,2048,1.0,ReduceLROnPlateau-0.5-2,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,RandomSearch/trainable_93475_00073_73_L=1,N=256,activation=sin,batch_size=2048,lr=1,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=100000_2023-05-19_10-01-03"
74,300.0093092918396,169.96337890625,172.0557,0.0633476455311161,0.01,0.6684279441833496,False,,,12791,93475_00074,78fa31bc357a439f941584a8d54f8660,2023-05-19_10-11-05,1684480265,300.66926431655884,43649,ds28,192.168.3.128,300.66926431655884,0,12791,0.0072991847991943,1,64,sin,4096,0.01,None,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,RandomSearch/trainable_93475_00074_74_L=1,N=64,activation=sin,batch_size=4096,lr=0.0100,lr_scheduler=None,num_points=10000_2023-05-19_10-06-04"
75,301.07904601097107,1205.298139332383,1208.299549,0.1769959453398525,0.0005,16.628411769866943,False,,,6,93475_00075,78fa31bc357a439f941584a8d54f8660,2023-05-19_10-16-06,1684480566,301.41896533966064,43649,ds28,192.168.3.128,301.41896533966064,0,6,0.0072991847991943,3,256,atan,128,0.001,ReduceLROnPlateau-0.5-2,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,RandomSearch/trainable_93475_00075_75_L=3,N=256,activation=atan,batch_size=128,lr=0.0010,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=100000_2023-05-19_10-11-05"
76,300.0304706096649,1206.107049709413,1217.69324,0.1776839669245674,1.0000000000000004e-08,0.7419168949127197,False,,,362,93475_00076,78fa31bc357a439f941584a8d54f8660,2023-05-19_10-21-06,1684480866,300.40587425231934,43649,ds28,192.168.3.128,300.40587425231934,0,362,0.0072991847991943,1,128,sin,512,0.001,ReduceLROnPlateau-0.1-10,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,RandomSearch/trainable_93475_00076_76_L=1,N=128,activation=sin,batch_size=512,lr=0.0010,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100000_2023-05-19_10-16-06"
77,300.4458355903625,917.6687561788676,917.258729,0.1538837396291942,0.001,4.879731178283691,False,,,33,93475_00077,78fa31bc357a439f941584a8d54f8660,2023-05-19_10-26-07,1684481167,300.877317905426,43649,ds28,192.168.3.128,300.877317905426,0,33,0.0072991847991943,1,256,atan,512,0.001,None,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,RandomSearch/trainable_93475_00077_77_L=1,N=256,activation=atan,batch_size=512,lr=0.0010,lr_scheduler=None,num_points=1000000_2023-05-19_10-21-06"
78,300.0626881122589,743.8520480483326,781.90892,0.1432616109087017,0.001,0.9062926769256592,False,,,530,93475_00078,78fa31bc357a439f941584a8d54f8660,2023-05-19_10-31-08,1684481468,300.5595886707306,43649,ds28,192.168.3.128,300.5595886707306,0,530,0.0072991847991943,2,256,tanh,1024,0.001,None,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,RandomSearch/trainable_93475_00078_78_L=2,N=256,activation=tanh,batch_size=1024,lr=0.0010,lr_scheduler=None,num_points=100000_2023-05-19_10-26-07"
79,300.23294615745544,875.2454016113281,898.63493,0.1509719310212955,0.001,1.975452184677124,False,,,195,93475_00079,78fa31bc357a439f941584a8d54f8660,2023-05-19_10-36-09,1684481769,300.9843716621399,43649,ds28,192.168.3.128,300.9843716621399,0,195,0.0072991847991943,2,1024,tanh,512,0.001,None,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,RandomSearch/trainable_93475_00079_79_L=2,N=1024,activation=tanh,batch_size=512,lr=0.0010,lr_scheduler=None,num_points=100000_2023-05-19_10-31-08"
