,epoch,elapsed_time,MSE_f_train,MSE_f,RMSE_u,lr,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/L,config/N,config/activation,config/batch_size,config/lr,config/lr_scheduler,config/num_points,logdir,should_checkpoint
0,109.0,1801.7107319831848,387.14783875,389.156596,0.0626599093845465,1.8310546875000002e-08,16.898333311080933,True,,,109,f3037236,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_01-14-26,1685571266,1804.6063485145569,43442,ds28,192.168.3.128,1804.6063485145569,0,109,0.0060193538665771,3,576,ELU,1440,0.00030000000000000003,ReduceLROnPlateau-0.5-2,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_f3037236_1_L=3,N=576,activation=ELU,batch_size=1440,lr=0.0003,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=1000000_2023-06-01_00-44-12",
1,0.7168768,1820.0156710147855,387.1740601422629,387.2136468079313,0.0625032930423066,0.0038,1820.4993262290957,True,,,1,d3c3643f,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_01-44-46,1685573086,1820.4993262290957,43442,ds28,192.168.3.128,1820.4993262290957,0,1,0.0060193538665771,1,128,tanh,160,0.0038,ReduceLROnPlateau-0.5-2,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_d3c3643f_2_L=1,N=128,activation=tanh,batch_size=160,lr=0.0038,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=100000000_2023-06-01_01-14-26",True
2,1.0,42.92977261543274,387.1482574375,389.156677,0.0626599385153295,0.0106,42.94960808753967,True,,,1,99ddaad9,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_01-45-29,1685573129,42.94960808753967,43442,ds28,192.168.3.128,42.94960808753967,0,1,0.0060193538665771,3,1216,sigmoid,384,0.0106,ReduceLROnPlateau-0.1-10,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_99ddaad9_3_L=3,N=1216,activation=sigmoid,batch_size=384,lr=0.0106,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000_2023-06-01_01-44-46",
3,1.0,7.109904766082764,387.14826934375,389.1566835,0.0626599338580579,0.0446,7.112714767456055,True,,,1,26debbf7,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_01-45-36,1685573136,7.112714767456055,43442,ds28,192.168.3.128,7.112714767456055,0,1,0.0060193538665771,1,576,ELU,832,0.0446,None,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_26debbf7_4_L=1,N=576,activation=ELU,batch_size=832,lr=0.0446,lr_scheduler=None,num_points=1000000_2023-06-01_01-45-29",
4,40.3243264,1804.663351535797,387.2030608285357,387.3836409,0.0625170115367896,1.0000000000000002e-07,17.91152310371399,True,,,41,ab1fee04,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_02-15-42,1685574942,1805.7076473236084,43442,ds28,192.168.3.128,1805.7076473236084,0,41,0.0060193538665771,2,160,tanh,1312,0.0001,ReduceLROnPlateau-0.1-10,10000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_ab1fee04_5_L=2,N=160,activation=tanh,batch_size=1312,lr=0.0001,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000000_2023-06-01_01-45-36",
5,0.9870192,1870.6365463733675,387.1728977368804,387.2586509259394,0.0625069252221054,0.0112,1871.1119549274445,True,,,1,a6919743,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_02-46-53,1685576813,1871.1119549274445,43442,ds28,192.168.3.128,1871.1119549274445,0,1,0.0060193538665771,2,256,sigmoid,288,0.0112,None,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_a6919743_6_L=2,N=256,activation=sigmoid,batch_size=288,lr=0.0112,lr_scheduler=None,num_points=100000000_2023-06-01_02-15-42",True
6,1.0,10.65551781654358,387.1478488046875,389.15660675,0.0626599122154383,0.0026,10.656915187835692,True,,,1,fe42205b,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_02-47-04,1685576824,10.656915187835692,43442,ds28,192.168.3.128,10.656915187835692,0,1,0.0060193538665771,2,96,sigmoid,512,0.0026000000000000003,ReduceLROnPlateau-0.5-2,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_fe42205b_7_L=2,N=96,activation=sigmoid,batch_size=512,lr=0.0026,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=1000000_2023-06-01_02-46-53",
7,5.0,1120.7378509044647,387.173388004375,387.26810997,0.062507688548391,0.0001,225.61428999900815,True,,,5,23978ae1,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_03-05-45,1685577945,1121.042142868042,43442,ds28,192.168.3.128,1121.042142868042,0,5,0.0060193538665771,1,64,atan,2432,0.0002,ReduceLROnPlateau-0.5-2,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_23978ae1_8_L=1,N=64,activation=atan,batch_size=2432,lr=0.0002,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=100000000_2023-06-01_02-47-04",
8,2.0,1724.083377122879,387.17339007875,387.26811023,0.0625076885752432,0.0014,863.4117746353149,True,,,2,3f2e7e83,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_03-34-30,1685579670,1725.144686460495,43442,ds28,192.168.3.128,1725.144686460495,0,2,0.0060193538665771,2,512,ELU,2688,0.0014,ReduceLROnPlateau-0.5-2,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_3f2e7e83_9_L=2,N=512,activation=ELU,batch_size=2688,lr=0.0014,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=100000000_2023-06-01_03-05-45",True
9,1.0,536.5375945568085,387.2404202625,387.383663925,0.0625170304830459,0.0244,536.5734686851501,True,,,1,b22fe7ab,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_03-43-27,1685580207,536.5734686851501,43442,ds28,192.168.3.128,536.5734686851501,0,1,0.0060193538665771,2,1984,atan,3424,0.0244,ReduceLROnPlateau-0.5-2,10000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_b22fe7ab_10_L=2,N=1984,activation=atan,batch_size=3424,lr=0.0244,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=1000000_2023-06-01_03-34-30",
10,2.0,30.895106315612797,387.240220725,387.383664375,0.0625170306874579,0.394,16.068726539611816,True,,,2,3a404b97,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_03-43-58,1685580238,30.89705753326416,43442,ds28,192.168.3.128,30.89705753326416,0,2,0.0060193538665771,1,288,tanh,12384,0.394,None,10000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_3a404b97_11_L=1,N=288,activation=tanh,batch_size=12384,lr=0.3940,lr_scheduler=None,num_points=10000000_2023-06-01_03-43-27",
11,0.33716864,2057.5738220214844,387.1628485966066,386.7546945128112,0.0624690789805808,0.0007,2058.3428547382355,True,,,1,e7168195,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_04-18-16,1685582296,2058.3428547382355,43442,ds28,192.168.3.128,2058.3428547382355,0,1,0.0060193538665771,3,1056,ELU,128,0.0007,ReduceLROnPlateau-0.1-10,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_e7168195_12_L=3,N=1056,activation=ELU,batch_size=128,lr=0.0007,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000000_2023-06-01_03-43-58",True
12,1.0,14.725418090820312,387.147934234375,389.15666275,0.0626599320925561,0.0051,14.740569353103638,True,,,1,54dae25e,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_04-18-31,1685582311,14.740569353103638,43442,ds28,192.168.3.128,14.740569353103638,0,1,0.0060193538665771,2,544,sigmoid,416,0.0051,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_54dae25e_13_L=2,N=544,activation=sigmoid,batch_size=416,lr=0.0051,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-01_04-18-16",
13,1.0,28.4123170375824,387.23979883125,387.383641525,0.0625170115825535,0.0277,28.41359615325928,True,,,1,8dadc9a9,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_04-18-59,1685582339,28.41359615325928,43442,ds28,192.168.3.128,28.41359615325928,0,1,0.0060193538665771,2,64,sigmoid,2112,0.027700000000000002,ExponentialLR-0.95,10000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_8dadc9a9_14_L=2,N=64,activation=sigmoid,batch_size=2112,lr=0.0277,lr_scheduler=ExponentialLR-0_95,num_points=10000000_2023-06-01_04-18-31",
14,1.0,452.96374440193176,5602580278744.282,10927896151601.404,0.0625077450230466,0.6568,452.9665038585663,True,,,1,e6da6bfe,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_04-26-32,1685582792,452.9665038585663,43442,ds28,192.168.3.128,452.9665038585663,0,1,0.0060193538665771,2,352,sin,3936,0.6568,ExponentialLR-0.95,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_e6da6bfe_15_L=2,N=352,activation=sin,batch_size=3936,lr=0.6568,lr_scheduler=ExponentialLR-0_95,num_points=100000000_2023-06-01_04-18-59",
15,1.0,4.457571983337402,387.148553125,389.156649,0.062659928318035,0.0416,4.460115909576416,True,,,1,18e133f2,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_04-26-37,1685582797,4.460115909576416,43442,ds28,192.168.3.128,4.460115909576416,0,1,0.0060193538665771,3,192,ELU,5792,0.041600000000000005,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_18e133f2_16_L=3,N=192,activation=ELU,batch_size=5792,lr=0.0416,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-01_04-26-32",
16,1.0,93.53619170188904,387.1478488486328,389.1566055,0.0626599113326871,0.0002,93.53762125968932,True,,,1,88ce55c9,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_04-28-10,1685582890,93.53762125968932,43442,ds28,192.168.3.128,93.53762125968932,0,1,0.0060193538665771,3,160,sigmoid,64,0.0002,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_88ce55c9_17_L=3,N=160,activation=sigmoid,batch_size=64,lr=0.0002,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-01_04-26-37",
17,1.0,337.7819538116455,387.24021743125,387.383651925,0.0625170191824132,0.0359,337.8039035797119,True,,,1,5b3fd296,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_04-33-48,1685583228,337.8039035797119,43442,ds28,192.168.3.128,337.8039035797119,0,1,0.0060193538665771,3,1184,sigmoid,2080,0.0359,ReduceLROnPlateau-0.5-2,10000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_5b3fd296_18_L=3,N=1184,activation=sigmoid,batch_size=2080,lr=0.0359,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=1000_2023-06-01_04-28-10",
18,1.0,99.30872082710266,477.4520866828125,508.263057,0.0625170116710304,0.0092,99.31138563156128,True,,,1,ed0607f7,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_04-35-27,1685583327,99.31138563156128,43442,ds28,192.168.3.128,99.31138563156128,0,1,0.0060193538665771,3,352,sin,832,0.0092,ReduceLROnPlateau-0.1-10,10000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_ed0607f7_19_L=3,N=352,activation=sin,batch_size=832,lr=0.0092,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000000_2023-06-01_04-33-48",
19,1.0,2.070096254348755,387.147845875,389.15660675,0.0626599119110413,0.0127,2.0726935863494877,True,,,1,e0c347d6,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_04-35-30,1685583330,2.0726935863494877,43442,ds28,192.168.3.128,2.0726935863494877,0,1,0.0060193538665771,3,64,atan,8992,0.012700000000000001,None,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_e0c347d6_20_L=3,N=64,activation=atan,batch_size=8992,lr=0.0127,lr_scheduler=None,num_points=1000000_2023-06-01_04-35-27",
20,0.41241984,1838.898891925812,387.1653514245381,387.0892728208711,0.062493254471361,0.001,1839.3811421394348,True,,,1,f931f925,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_05-06-09,1685585169,1839.3811421394348,43442,ds28,192.168.3.128,1839.3811421394348,0,1,0.0060193538665771,1,960,tanh,96,0.001,ReduceLROnPlateau-0.1-10,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_f931f925_21_L=1,N=960,activation=tanh,batch_size=96,lr=0.0010,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100000000_2023-06-01_04-35-30",True
21,2.0,1365.1571996212006,387.17338792,387.26810976,0.0625076884541033,0.0005,683.0859730243683,True,,,2,4b1674e6,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_05-28-55,1685586535,1366.0849976539612,43442,ds28,192.168.3.128,1366.0849976539612,0,2,0.0060193538665771,1,1824,tanh,30592,0.0005,ReduceLROnPlateau-0.1-10,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_4b1674e6_22_L=1,N=1824,activation=tanh,batch_size=30592,lr=0.0005,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000_2023-06-01_05-06-09",True
22,0.2771232,1826.0799663066864,387.1951938474758,386.9061259712287,0.0624784683700167,0.0009,1826.5542306900024,True,,,1,0e337068,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_05-59-22,1685588362,1826.5542306900024,43442,ds28,192.168.3.128,1826.5542306900024,0,1,0.0060193538665771,1,960,tanh,64,0.0009000000000000001,ReduceLROnPlateau-0.1-10,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_0e337068_23_L=1,N=960,activation=tanh,batch_size=64,lr=0.0009,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100000000_2023-06-01_05-28-55",True
23,0.6571392,1867.082575082779,387.1617534753886,387.2305325416594,0.0625046559799526,0.0011,1867.556364774704,True,,,1,8371d5b0,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_06-30-29,1685590229,1867.556364774704,43442,ds28,192.168.3.128,1867.556364774704,0,1,0.0060193538665771,1,736,ELU,160,0.0011,ReduceLROnPlateau-0.1-10,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_8371d5b0_24_L=1,N=736,activation=ELU,batch_size=160,lr=0.0011,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100000000_2023-06-01_05-59-22",True
24,0.27099392,1847.2442438602448,392.5670899312138,397.4805040090936,0.0624766075518605,0.1145,1847.7387526035309,True,,,1,34308f0e,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_07-01-17,1685592077,1847.7387526035309,43442,ds28,192.168.3.128,1847.7387526035309,0,1,0.0060193538665771,1,1632,sin,64,0.1145,ReduceLROnPlateau-0.1-10,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_34308f0e_25_L=1,N=1632,activation=sin,batch_size=64,lr=0.1145,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100000000_2023-06-01_06-30-29",True
25,0.3435968,1983.5845365524287,387.1531775855098,386.9055616495846,0.0624784228254787,0.0005,1984.302589416504,True,,,1,4b021611,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_07-34-21,1685594061,1984.302589416504,43442,ds28,192.168.3.128,1984.302589416504,0,1,0.0060193538665771,3,832,ELU,128,0.0005,ReduceLROnPlateau-0.1-10,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_4b021611_26_L=3,N=832,activation=ELU,batch_size=128,lr=0.0005,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100000000_2023-06-01_07-01-17",True
26,0.73655552,2098.86204457283,387.1800842189165,387.21864034092096,0.0625036961178474,0.0001,2099.740770816803,True,,,1,ae5526ae,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_08-09-21,1685596161,2099.740770816803,43442,ds28,192.168.3.128,2099.740770816803,0,1,0.0060193538665771,2,1152,tanh,256,0.0001,ReduceLROnPlateau-0.1-10,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_ae5526ae_27_L=2,N=1152,activation=tanh,batch_size=256,lr=0.0001,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000000_2023-06-01_07-34-21",True
27,0.22575232,2128.5526390075684,387.2209924679567,386.9886108147194,0.0624851750040144,0.0005,2129.7120082378387,True,,,1,9fe9245b,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_08-44-51,1685598291,2129.7120082378387,43442,ds28,192.168.3.128,2129.7120082378387,0,1,0.0060193538665771,3,1632,ELU,128,0.0005,ReduceLROnPlateau-0.1-10,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_9fe9245b_28_L=3,N=1632,activation=ELU,batch_size=128,lr=0.0005,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000000_2023-06-01_08-09-21",True
28,0.25970592,1916.180472612381,387.203406486389,386.7611993668646,0.062466764901392,0.0024,1916.8519294261928,True,,,1,1c8317fb,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_09-16-48,1685600208,1916.8519294261928,43442,ds28,192.168.3.128,1916.8519294261928,0,1,0.0060193538665771,3,768,ELU,96,0.0024000000000000002,ReduceLROnPlateau-0.1-10,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_1c8317fb_29_L=3,N=768,activation=ELU,batch_size=96,lr=0.0024,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100000000_2023-06-01_08-44-51",True
29,0.62234112,2067.289405107498,385.6759740922661,383.9672930679079,0.0622241439263459,0.0004,2067.8996291160583,True,,,1,5b5d4004,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_09-51-16,1685602276,2067.8996291160583,43442,ds28,192.168.3.128,2067.8996291160583,0,1,0.0060193538665771,3,736,ELU,256,0.0004,ReduceLROnPlateau-0.1-10,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_5b5d4004_30_L=3,N=736,activation=ELU,batch_size=256,lr=0.0004,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100000000_2023-06-01_09-16-48",True
30,0.25663296,1858.9034678936005,387.19800937400174,386.8274887508604,0.0624721176706776,0.0028,1859.4529447555544,True,,,1,8d639a94,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_10-22-15,1685604135,1859.4529447555544,43442,ds28,192.168.3.128,1859.4529447555544,0,1,0.0060193538665771,3,448,ELU,96,0.0028,ReduceLROnPlateau-0.1-10,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_8d639a94_31_L=3,N=448,activation=ELU,batch_size=96,lr=0.0028,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100000000_2023-06-01_09-51-16",True
31,0.35422688,2182.9662594795227,386.3403046110037,386.8823308630616,0.062832753288466,0.0002,2183.904307842254,True,,,1,43e93262,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_10-58-39,1685606319,2183.904307842254,43442,ds28,192.168.3.128,2183.904307842254,0,1,0.0060193538665771,3,1344,ELU,224,0.0002,ReduceLROnPlateau-0.1-10,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_43e93262_32_L=3,N=1344,activation=ELU,batch_size=224,lr=0.0002,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000000_2023-06-01_10-22-15",True
32,1.0,1424.11972117424,387.17338935609376,387.26811029,0.0625076885923309,0.0003,1424.686769247055,True,,,1,3ffc0c5d,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_11-22-24,1685607744,1424.686769247055,43442,ds28,192.168.3.128,1424.686769247055,0,1,0.0060193538665771,3,416,ELU,736,0.00030000000000000003,None,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_3ffc0c5d_33_L=3,N=416,activation=ELU,batch_size=736,lr=0.0003,lr_scheduler=None,num_points=100000000_2023-06-01_10-58-39",True
33,1.0,1820.774287939072,387.1734814928125,387.2681086875,0.0625076888455957,0.0049,1821.343637943268,True,,,1,2410ea22,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_11-52-45,1685609565,1821.343637943268,43442,ds28,192.168.3.128,1821.343637943268,0,1,0.0060193538665771,3,608,ELU,1152,0.0049,ReduceLROnPlateau-0.1-10,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_2410ea22_34_L=3,N=608,activation=ELU,batch_size=1152,lr=0.0049,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000000_2023-06-01_11-22-24",True
34,0.36920576,2215.889698266983,387.1596788672503,386.9599490995888,0.0624828139697619,0.0001,2216.889189720154,True,,,1,961e4ea7,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_12-29-42,1685611782,2216.889189720154,43442,ds28,192.168.3.128,2216.889189720154,0,1,0.0060193538665771,3,1408,ELU,352,0.0001,ReduceLROnPlateau-0.1-10,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_961e4ea7_35_L=3,N=1408,activation=ELU,batch_size=352,lr=0.0001,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000000_2023-06-01_11-52-45",True
35,0.78555648,2191.026652097702,387.1728642139614,387.2114564092197,0.0625032838841732,0.1234,2191.636093378067,True,,,1,9505dac0,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_13-06-14,1685613974,2191.636093378067,43442,ds28,192.168.3.128,2191.636093378067,0,1,0.0060193538665771,3,704,atan,512,0.12340000000000001,None,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_9505dac0_36_L=3,N=704,activation=atan,batch_size=512,lr=0.1234,lr_scheduler=None,num_points=100000000_2023-06-01_12-29-42",True
36,1.0,33.42595934867859,387.1480353984375,389.156448,0.0626599243304358,0.0019,33.42851138114929,True,,,1,05ea9da3,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_13-06-47,1685614007,33.42851138114929,43442,ds28,192.168.3.128,33.42851138114929,0,1,0.0060193538665771,3,256,sin,192,0.0019,ReduceLROnPlateau-0.1-10,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_05ea9da3_37_L=3,N=256,activation=sin,batch_size=192,lr=0.0019,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000000_2023-06-01_13-06-14",
37,0.60671232,2198.939010858536,386.5892808679079,384.8669785825142,0.0623142154397691,0.0004,2199.674544095993,True,,,1,2d18eaa1,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_13-43-32,1685616212,2199.674544095993,43442,ds28,192.168.3.128,2199.674544095993,0,1,0.0060193538665771,3,992,ELU,544,0.0004,ReduceLROnPlateau-0.5-2,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_2d18eaa1_38_L=3,N=992,activation=ELU,batch_size=544,lr=0.0004,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=100000000_2023-06-01_13-06-52",True
38,2.0,115.04930377006532,387.2397912984375,387.38364115,0.0625170115795026,0.0001,56.92552399635315,True,,,2,9ac7f7ea,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_13-45-27,1685616327,115.05206489562988,43442,ds28,192.168.3.128,115.05206489562988,0,2,0.0060193538665771,2,96,ELU,1056,0.0001,ReduceLROnPlateau-0.1-10,10000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_9ac7f7ea_39_L=2,N=96,activation=ELU,batch_size=1056,lr=0.0001,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000000_2023-06-01_13-43-32",
39,0.94430784,2213.8666791915894,387.17243165060586,387.2149392720148,0.0625033973890576,0.0003,2214.441712617874,True,,,1,60b57926,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_14-22-22,1685618542,2214.441712617874,43442,ds28,192.168.3.128,2214.441712617874,0,1,0.0060193538665771,3,640,atan,672,0.00030000000000000003,ReduceLROnPlateau-0.5-2,100000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_60b57926_40_L=3,N=640,activation=atan,batch_size=672,lr=0.0003,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=100000000_2023-06-01_13-45-27",True
