,epoch,elapsed_time,MSE_f_train,MSE_f,RMSE_u,lr,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/L,config/N,config/activation,config/batch_size,config/lr,config/lr_scheduler,config/num_points,logdir
553,27.0,1.0279109477996826,2.809749725341797,3.1303369140625,0.0311928713268727,0.0088,0.0321574211120605,True,,,27,3afcf453,1cee05df102f48cc9768004d3187ed1d,2023-05-25_06-45-14,1684986314,1.1545424461364746,49618,ds28,192.168.3.128,1.1545424461364746,0,27,0.0060784816741943,2,1504,sin,288,0.0088,ReduceLROnPlateau-0.1-10,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,HyperOptSearch+ASHAScheduler/trainable_3afcf453_554_L=2,N=1504,activation=sin,batch_size=288,lr=0.0088,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000_2023-05-25_06-45-13"
554,12.0,4.1756591796875,0.0705826524019241,0.162517822265625,0.0069639396144816,0.0004,0.3261280059814453,True,,,12,3cd33a1f,1cee05df102f48cc9768004d3187ed1d,2023-05-25_06-45-18,1684986318,4.310356616973877,49618,ds28,192.168.3.128,4.310356616973877,0,12,0.0060784816741943,2,2048,sin,224,0.0004,ReduceLROnPlateau-0.1-10,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,HyperOptSearch+ASHAScheduler/trainable_3cd33a1f_555_L=2,N=2048,activation=sin,batch_size=224,lr=0.0004,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000_2023-05-25_06-45-14"
555,44.0,1.1281745433807373,3.656012939453125,3.522216796875,0.0070938757263502,0.0006,0.2514023780822754,True,,,44,c1a03d8c,1cee05df102f48cc9768004d3187ed1d,2023-05-25_06-45-20,1684986320,1.279799222946167,49618,ds28,192.168.3.128,1.279799222946167,0,44,0.0060784816741943,2,1728,tanh,5152,0.0024000000000000002,ReduceLROnPlateau-0.5-2,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,HyperOptSearch+ASHAScheduler/trainable_c1a03d8c_556_L=2,N=1728,activation=tanh,batch_size=5152,lr=0.0024,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=1000_2023-05-25_06-45-18"
556,33.0,1.008796215057373,216797609.984,375478484.992,0.5041127090374591,0.001149,0.0179197788238525,True,,,33,fc155345,1cee05df102f48cc9768004d3187ed1d,2023-05-25_06-45-21,1684986321,1.0985853672027588,49618,ds28,192.168.3.128,1.0985853672027588,0,33,0.0060784816741943,3,576,sin,704,0.1149,ReduceLROnPlateau-0.1-10,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,HyperOptSearch+ASHAScheduler/trainable_fc155345_557_L=3,N=576,activation=sin,batch_size=704,lr=0.1149,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000_2023-05-25_06-45-20"
557,46.0,1.0075790882110596,1927.785125,1289.237,0.4512843643587139,0.0273,0.0139572620391845,True,,,46,60645e18,1cee05df102f48cc9768004d3187ed1d,2023-05-25_06-45-22,1684986322,1.1312172412872314,49618,ds28,192.168.3.128,1.1312172412872314,0,46,0.0060784816741943,2,1248,sin,1152,0.0273,None,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,HyperOptSearch+ASHAScheduler/trainable_60645e18_558_L=2,N=1248,activation=sin,batch_size=1152,lr=0.0273,lr_scheduler=None,num_points=1000_2023-05-25_06-45-21"
558,16.0,1.016300916671753,1455.6379765625,1312.1645,0.4847336751659036,0.045,0.0435237884521484,True,,,16,945e29e2,1cee05df102f48cc9768004d3187ed1d,2023-05-25_06-45-23,1684986323,1.0197346210479736,49618,ds28,192.168.3.128,1.0197346210479736,0,16,0.0060784816741943,2,512,atan,192,0.045000000000000005,ReduceLROnPlateau-0.1-10,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,HyperOptSearch+ASHAScheduler/trainable_945e29e2_559_L=2,N=512,activation=atan,batch_size=192,lr=0.0450,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000_2023-05-25_06-45-22"
559,69.0,4.022324800491333,0.010807247698307,0.0112926797866821,0.0020426220025204,0.1746,0.0462853908538818,True,,,69,bc0e2301,1cee05df102f48cc9768004d3187ed1d,2023-05-25_06-45-27,1684986327,4.078407049179077,49618,ds28,192.168.3.128,4.078407049179077,0,69,0.0060784816741943,1,704,sin,96,0.1746,ReduceLROnPlateau-0.1-10,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,HyperOptSearch+ASHAScheduler/trainable_bc0e2301_560_L=1,N=704,activation=sin,batch_size=96,lr=0.1746,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000_2023-05-25_06-45-23"
560,217.0,4.003176689147949,0.2738218307495117,0.3736839294433594,0.0021935198565723,1.6498565673828124e-08,0.0110530853271484,True,,,217,61ae2107,1cee05df102f48cc9768004d3187ed1d,2023-05-25_06-45-31,1684986331,4.04291296005249,49618,ds28,192.168.3.128,4.04291296005249,0,217,0.0060784816741943,2,640,sin,448,0.0173,ReduceLROnPlateau-0.5-2,100,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,HyperOptSearch+ASHAScheduler/trainable_61ae2107_561_L=2,N=640,activation=sin,batch_size=448,lr=0.0173,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=100_2023-05-25_06-45-27"
561,14.0,1.0152966976165771,1485.75953125,1394.64225,0.527452448288069,0.0369,0.0476315021514892,True,,,14,6b0b2bab,1cee05df102f48cc9768004d3187ed1d,2023-05-25_06-45-32,1684986332,1.1428017616271973,49618,ds28,192.168.3.128,1.1428017616271973,0,14,0.0060784816741943,2,1152,ELU,128,0.0369,ReduceLROnPlateau-0.1-10,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,HyperOptSearch+ASHAScheduler/trainable_6b0b2bab_562_L=2,N=1152,activation=ELU,batch_size=128,lr=0.0369,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000_2023-05-25_06-45-31"
562,43.0,1.1270270347595217,4.2374810791015625,5.80353515625,0.0441359377372521,0.0205,0.3143510818481445,True,,,43,9a90423d,1cee05df102f48cc9768004d3187ed1d,2023-05-25_06-45-34,1684986334,1.3244459629058838,49618,ds28,192.168.3.128,1.3244459629058838,0,43,0.0060784816741943,2,864,sin,896,0.0205,ReduceLROnPlateau-0.1-10,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,HyperOptSearch+ASHAScheduler/trainable_9a90423d_563_L=2,N=864,activation=sin,batch_size=896,lr=0.0205,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000_2023-05-25_06-45-32"
